Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 67106887 computation time: 64586308 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 67913730 computation time: 64695787 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 68662767 computation time: 66107095 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 69900648 computation time: 66676527 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 66330497 computation time: 63662032 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 67871415 computation time: 64383585 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 70001626 computation time: 67283420 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 70177841 computation time: 67269755 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 68726542 computation time: 65755185 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 67223251 computation time: 63728871 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 69375215 computation time: 66326790 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 68896762 computation time: 65508933 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 66285385 computation time: 63311553 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 67709027 computation time: 64683396 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 67962620 computation time: 64786411 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 68863411 computation time: 65869192 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 65789602 computation time: 63195783 
Number of Threads: 2 processors: 2 Image-Height: 7680 Image-Width: 7680 Sigma: 1.250000 End to End time: 68437279 computation time: 65644460 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 124323504 computation time: 118655278 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 122343824 computation time: 117562588 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 122053966 computation time: 116449825 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 120225817 computation time: 115111360 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 123349759 computation time: 117750366 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 123839697 computation time: 118514783 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 123082113 computation time: 117013932 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 126202932 computation time: 118775850 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 122973973 computation time: 117225423 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 121811196 computation time: 115536012 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 119612436 computation time: 114532201 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 123201210 computation time: 117683685 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 126789907 computation time: 121287392 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 123847749 computation time: 118522971 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 124044333 computation time: 116648643 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 123322627 computation time: 117624400 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 120099951 computation time: 113897041 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 123863739 computation time: 118531565 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 123154493 computation time: 117342659 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 124737997 computation time: 118682043 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 121889220 computation time: 115537780 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 121558724 computation time: 115796967 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 120682092 computation time: 115116142 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 116174892 computation time: 111304247 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 112979261 computation time: 107801926 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 113155983 computation time: 108263399 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 110574821 computation time: 105877288 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 113073475 computation time: 108022939 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 114481393 computation time: 109225479 
Number of Threads: 2 processors: 2 Image-Height: 10240 Image-Width: 10240 Sigma: 1.250000 End to End time: 114300250 computation time: 108846600 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 182276841 computation time: 173728276 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 176915336 computation time: 168217535 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 180595551 computation time: 173150128 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 180763272 computation time: 173179243 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 181954711 computation time: 173536987 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 182536455 computation time: 174862925 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 180452090 computation time: 171328069 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 171688674 computation time: 163683715 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 168510430 computation time: 160514496 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 173507698 computation time: 165478098 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 170462181 computation time: 162823945 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 170356465 computation time: 163118143 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 171154689 computation time: 163188180 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 168502520 computation time: 161247206 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 165334203 computation time: 158404070 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 172114131 computation time: 165050508 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 170773258 computation time: 162708628 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 165013133 computation time: 157649607 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 166201935 computation time: 159352293 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 168384726 computation time: 161454905 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 169453001 computation time: 161519785 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 165206237 computation time: 158979047 
Number of Threads: 2 processors: 2 Image-Height: 12800 Image-Width: 12800 Sigma: 1.250000 End to End time: 175305557 computation time: 166970420 
